Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	voice
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	voice
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	voice
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.25	0.0	17.5	voice
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	voice
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	voice
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.25	0.0	17.5	voice
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	voice
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	voice
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	voice
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	voice
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	voice
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	voice
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	voice
